latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
-22.959763,-67.786915,1.60,0.00,3.91,0.27,1.60,1.60,3.91,0.27,4,2025-11-27 16:56:17.943,2025-11-27 17:56:17.944,16,0,0,51.745,-22.959762,-67.786917,-0.10,0.20,-3.90,0.60,1.10,121.20,0,1,0,97,97,-5523,15918,51745,3001.50,15,GPS,1,0,0,0,660,0,0,1764262577943,4332,4319,4309,4314,4322,4323,18,Litchi_iOS_2.15.7,EIK Matrice 1,0670131556,03LLCA05XT,,,0,16245,0,-6.00,11.00,1212.00,0.00,0.00,0.00,6,16.00,39.06,2.67,-1.00,2.00,-39.00,0,,,100,100,15,2,0,0,1,0,0,(null),(null),(null),(null),0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959763,-67.786914,2.00,0.00,4.41,0.30,2.00,2.00,4.41,0.30,117,2025-11-27 16:56:18.056,2025-11-27 17:56:18.057,16,0,0,51.745,-22.959762,-67.786917,-0.10,0.20,-4.40,0.60,1.80,121.20,0,1,0,97,97,-5523,15918,51745,3001.50,15,GPS,1,0,0,0,660,0,0,1764262578056,4332,4319,4309,4314,4322,4323,18,,,,,,,0,0,0,-6.00,18.00,1212.00,0.00,0.00,0.00,6,20.00,44.06,3.05,-1.00,2.00,-44.00,0,,,100,100,15,2,0,0,1,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959763,-67.786914,2.50,0.00,4.91,0.34,2.50,2.50,4.91,0.34,194,2025-11-27 16:56:18.133,2025-11-27 17:56:18.133,16,0,0,51.745,-22.959762,-67.786917,-0.20,0.20,-4.90,0.70,1.80,121.10,0,1,0,97,97,-5523,15918,51745,3001.50,15,GPS,1,0,0,0,660,0,0,1764262578133,4332,4319,4309,4314,4322,4323,18,,,,,,,0,0,0,-7.00,18.00,1211.00,0.00,0.00,0.00,6,25.00,49.08,3.43,-2.00,2.00,-49.00,0,,,100,100,15,2,0,0,1,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959764,-67.786913,3.50,0.00,5.51,0.41,3.50,3.50,5.51,0.41,397,2025-11-27 16:56:18.337,2025-11-27 17:56:18.337,16,0,0,51.745,-22.959762,-67.786917,-0.20,0.20,-5.50,2.70,0.00,121.10,0,1,0,97,97,-5523,15918,51745,3001.50,15,GPS,1,0,0,0,660,0,0,1764262578336,4332,4319,4309,4314,4322,4323,18,,,,,,,0,0,0,-27.00,0.00,1211.00,0.00,0.00,0.00,6,35.00,55.07,4.14,-2.00,2.00,-55.00,0,,,100,100,15,2,0,0,1,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959764,-67.786913,4.00,0.00,5.61,0.43,4.00,4.00,5.61,0.43,499,2025-11-27 16:56:18.439,2025-11-27 17:56:18.439,16,0,0,51.745,-22.959762,-67.786917,-0.20,0.20,-5.60,3.70,-0.80,121.10,0,1,0,97,97,-5523,15918,51745,3001.50,15,GPS,1,0,0,0,660,0,0,1764262578438,4332,4319,4309,4314,4322,4323,18,,,,,,,0,0,0,-37.00,-8.00,1211.00,0.00,0.00,0.00,6,40.00,56.07,4.31,-2.00,2.00,-56.00,0,,,100,100,15,2,0,0,1,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959764,-67.786913,4.60,0.00,5.60,0.45,4.60,4.60,5.61,0.45,600,2025-11-27 16:56:18.539,2025-11-27 17:56:18.539,17,0,0,51.745,-22.959762,-67.786917,-0.10,0.10,-5.60,4.50,-0.90,121.00,0,1,0,97,97,-5523,15918,51745,3001.50,15,GPS,1,0,0,0,660,0,0,1764262578539,4332,4319,4309,4314,4322,4323,18,,,,,,,0,0,0,-45.00,-9.00,1210.00,0.00,0.00,0.00,6,46.00,56.02,4.46,-1.00,1.00,-56.00,0,,,100,100,15,2,0,0,1,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959764,-67.786913,5.10,0.00,5.50,0.46,5.10,5.10,5.61,0.46,699,2025-11-27 16:56:18.639,2025-11-27 17:56:18.639,17,0,0,51.745,-22.959762,-67.786917,-0.10,0.10,-5.50,4.80,-0.60,120.90,0,1,0,97,97,-5523,15918,51745,3001.50,15,GPS,1,0,0,0,660,0,0,1764262578638,4332,4319,4309,4314,4322,4323,18,,,,,,,0,0,0,-48.00,-6.00,1209.00,0.00,0.00,0.00,6,51.00,55.02,4.59,-1.00,1.00,-55.00,0,,,100,100,15,2,0,0,1,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959764,-67.786913,5.60,0.00,5.40,0.46,5.60,5.60,5.61,0.46,801,2025-11-27 16:56:18.740,2025-11-27 17:56:18.740,17,0,0,51.745,-22.959762,-67.786917,-0.10,0.00,-5.40,4.50,-0.50,121.00,0,1,0,97,97,-5523,15918,51745,3001.50,15,GPS,1,0,0,0,660,0,0,1764262578740,4332,4319,4309,4314,4322,4323,18,,,,,,,0,0,0,-45.00,-5.00,1210.00,0.00,0.00,0.00,6,56.00,54.01,4.62,-1.00,0.00,-54.00,0,,,100,100,15,2,0,0,1,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959765,-67.786913,6.10,0.00,5.20,0.46,6.10,6.10,5.61,0.46,900,2025-11-27 16:56:18.839,2025-11-27 17:56:18.839,17,0,0,51.745,-22.959762,-67.786917,-0.10,0.00,-5.20,4.40,-0.60,121.10,0,1,0,97,97,-5523,15918,51745,3001.50,15,GPS,1,0,0,0,660,0,0,1764262578839,4332,4319,4309,4314,4322,4323,18,,,,,,,0,0,0,-44.00,-6.00,1211.00,0.00,0.00,0.00,6,61.00,52.01,4.65,-1.00,0.00,-52.00,0,,,100,100,15,2,0,0,1,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959765,-67.786914,6.50,0.00,5.00,0.46,6.50,6.50,5.61,0.46,1003,2025-11-27 16:56:18.943,2025-11-27 17:56:18.943,17,0,0,51.745,-22.959762,-67.786917,0.00,0.00,-5.00,4.00,-0.90,121.20,0,1,0,97,97,-5523,15918,51745,3001.50,15,GPS,1,0,0,0,660,0,0,1764262578942,4332,4319,4309,4314,4322,4323,18,,,,,,,0,0,0,-40.00,-9.00,1212.00,0.00,0.00,0.00,6,65.00,50.00,4.61,0.00,0.00,-50.00,0,,,100,100,15,2,0,0,1,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
