latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
-22.959754,-67.786901,0.60,0.00,0.81,0.13,0.60,0.60,0.81,0.13,3,2025-11-30 16:34:29.654,2025-11-30 13:34:29.654,17,0,0,52.022,-22.959755,-67.786902,0.00,0.10,-0.80,1.40,0.90,94.40,0,1,0,97,96,-972,15807,52022,2971.50,17,TakeOff,1,0,0,0,0,0,0,1764520469653,4330,4335,4332,4339,4340,4336,18,Litchi_iOS_2.15.7,EIK Matrice 1,0670131556,03LLCA05XT,,,0,16131,0,-14.00,9.00,944.00,0.00,1.00,-7.00,11,6.00,8.06,1.31,0.00,1.00,-8.00,0,,,100,100,18,2,0,0,1,1,0,(null),(null),(null),(null),0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959754,-67.786901,0.70,0.00,0.71,0.15,0.70,0.70,0.81,0.15,104,2025-11-30 16:34:29.754,2025-11-30 13:34:29.754,17,0,0,52.022,-22.959755,-67.786902,0.00,0.10,-0.70,1.40,0.90,94.40,0,1,0,97,96,-972,15807,52022,2971.50,17,TakeOff,1,0,0,0,0,0,0,1764520469754,4330,4335,4332,4339,4340,4336,18,,,,,,,0,0,0,-14.00,9.00,944.00,1.00,1.00,-7.00,11,7.00,7.07,1.49,0.00,1.00,-7.00,0,,,100,100,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959754,-67.786901,0.70,0.00,0.61,0.16,0.70,0.70,0.81,0.16,201,2025-11-30 16:34:29.851,2025-11-30 13:34:29.851,17,0,0,52.022,-22.959755,-67.786902,0.00,0.10,-0.60,1.50,0.70,94.40,0,1,0,97,96,-972,15807,52022,2971.50,17,TakeOff,1,0,0,0,0,0,0,1764520469851,4330,4335,4332,4339,4340,4336,18,,,,,,,0,0,0,-15.00,7.00,944.00,0.00,1.00,-7.00,11,7.00,6.08,1.60,0.00,1.00,-6.00,0,,,100,100,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959754,-67.786901,0.80,0.00,0.61,0.17,0.80,0.80,0.81,0.17,305,2025-11-30 16:34:29.955,2025-11-30 13:34:29.955,17,0,0,52.022,-22.959755,-67.786902,0.00,0.10,-0.60,1.50,0.60,94.50,0,1,0,97,96,-972,15807,52022,2971.50,17,TakeOff,1,0,0,0,0,0,0,1764520469955,4330,4335,4332,4339,4340,4336,18,,,,,,,0,0,0,-15.00,6.00,945.00,0.00,1.00,-6.00,11,8.00,6.08,1.72,0.00,1.00,-6.00,0,,,100,100,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959754,-67.786901,0.90,0.00,0.51,0.19,0.90,0.90,0.81,0.19,406,2025-11-30 16:34:30.057,2025-11-30 13:34:30.057,17,0,0,52.022,-22.959755,-67.786902,0.00,0.10,-0.50,1.80,0.50,94.50,0,1,0,97,96,-972,15807,52022,2971.50,17,TakeOff,1,0,0,0,0,0,0,1764520470056,4138,4150,4120,4148,4134,4151,18,,,,,,,0,0,0,-18.00,5.00,945.00,0.00,1.00,-7.00,11,9.00,5.10,1.88,0.00,1.00,-5.00,0,,,100,100,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959754,-67.786900,0.90,0.00,0.40,0.20,0.90,0.90,0.81,0.20,515,2025-11-30 16:34:30.166,2025-11-30 13:34:30.166,17,0,0,52.022,-22.959755,-67.786902,0.00,0.00,-0.40,2.20,0.30,94.50,0,1,0,97,96,-972,15807,52022,2971.50,17,TakeOff,1,0,0,0,0,0,0,1764520470165,4138,4150,4120,4148,4134,4151,18,,,,,,,0,0,0,-22.00,3.00,945.00,0.00,1.00,-7.00,11,9.00,4.00,2.02,0.00,0.00,-4.00,0,,,100,100,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959754,-67.786900,0.90,0.00,0.30,0.21,0.90,0.90,0.81,0.21,608,2025-11-30 16:34:30.258,2025-11-30 13:34:30.258,17,0,0,52.022,-22.959755,-67.786902,0.00,0.00,-0.30,2.20,0.20,94.50,0,1,0,97,96,-972,15807,52022,2971.50,17,TakeOff,1,0,0,0,0,0,0,1764520470258,4138,4150,4120,4148,4134,4151,18,,,,,,,0,0,0,-22.00,2.00,945.00,0.00,1.00,-7.00,11,9.00,3.00,2.09,0.00,0.00,-3.00,0,,,100,100,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959754,-67.786900,0.90,0.00,0.30,0.21,0.90,0.90,0.81,0.21,708,2025-11-30 16:34:30.359,2025-11-30 13:34:30.359,17,0,0,52.022,-22.959755,-67.786902,0.00,0.00,-0.30,2.00,0.10,94.60,0,1,0,97,96,-972,15807,52022,2971.50,17,TakeOff,1,0,0,0,0,0,0,1764520470358,4138,4150,4120,4148,4134,4151,18,,,,,,,0,0,0,-20.00,1.00,946.00,0.00,1.00,-7.00,11,9.00,3.00,2.13,0.00,0.00,-3.00,0,,,100,100,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959754,-67.786900,1.00,0.00,0.30,0.22,1.00,1.00,0.81,0.22,813,2025-11-30 16:34:30.464,2025-11-30 13:34:30.464,17,0,0,52.022,-22.959755,-67.786902,0.00,0.00,-0.30,1.60,0.10,94.60,0,1,0,97,96,-972,15807,52022,2971.50,17,TakeOff,1,0,0,0,0,0,0,1764520470463,4138,4150,4120,4148,4134,4151,18,,,,,,,0,0,0,-16.00,1.00,946.00,0.00,1.00,-8.00,11,10.00,3.00,2.16,0.00,0.00,-3.00,0,,,100,100,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959754,-67.786900,1.00,0.00,0.20,0.22,1.00,1.00,0.81,0.22,916,2025-11-30 16:34:30.567,2025-11-30 13:34:30.567,17,0,0,52.022,-22.959755,-67.786902,0.00,0.00,-0.20,1.30,0.10,94.70,0,1,0,97,96,-972,15807,52022,2971.50,17,TakeOff,1,0,0,0,0,0,0,1764520470566,4138,4150,4120,4148,4134,4151,18,,,,,,,0,0,0,-13.00,1.00,947.00,0.00,1.00,-8.00,11,10.00,2.00,2.18,0.00,0.00,-2.00,0,,,100,100,18,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
