latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
-22.959735,-67.786913,0.70,0.00,0.81,0.09,0.70,0.70,0.81,0.09,4,2025-11-30 14:28:54.259,2025-11-30 11:28:54.259,18,0,0,51.994,-22.959735,-67.786914,0.00,0.10,-0.80,0.00,-0.10,97.20,0,1,0,99,89,-1968,13853,51994,2981.50,45,TakeOff,1,0,0,0,0,0,0,1764512934258,4306,4340,4323,4320,4336,4329,18,Litchi_iOS_2.15.7,EIK Matrice 1,0670131556,03LLCA05XT,,,0,13949,0,-0.00,-1.00,972.00,-2.00,3.00,7.00,11,7.00,8.06,0.86,0.00,1.00,-8.00,0,,,100,100,20,2,0,0,1,1,0,(null),(null),(null),(null),0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959735,-67.786913,0.80,0.00,0.71,0.10,0.80,0.80,0.81,0.10,100,2025-11-30 14:28:54.354,2025-11-30 11:28:54.354,18,0,0,51.994,-22.959735,-67.786914,0.00,0.10,-0.70,0.20,0.40,97.30,0,1,0,99,89,-1968,13853,51994,2981.50,45,TakeOff,1,0,0,0,0,0,0,1764512934354,4306,4340,4323,4320,4336,4329,18,,,,,,,0,0,0,-2.00,4.00,973.00,-1.00,3.00,6.00,11,8.00,7.07,0.98,0.00,1.00,-7.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959735,-67.786913,0.80,0.00,0.61,0.11,0.80,0.80,0.81,0.11,202,2025-11-30 14:28:54.457,2025-11-30 11:28:54.457,18,0,0,51.994,-22.959735,-67.786914,0.00,0.10,-0.60,0.50,0.70,97.30,0,1,0,99,89,-1968,13853,51994,2981.50,45,TakeOff,1,0,0,0,0,0,0,1764512934456,4306,4340,4323,4320,4336,4329,18,,,,,,,0,0,0,-5.00,7.00,973.00,0.00,3.00,6.00,11,8.00,6.08,1.08,0.00,1.00,-6.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959735,-67.786913,0.90,0.00,0.51,0.12,0.90,0.90,0.81,0.12,302,2025-11-30 14:28:54.557,2025-11-30 11:28:54.557,18,0,0,51.994,-22.959735,-67.786914,0.00,0.10,-0.50,0.70,0.80,97.30,0,1,0,99,89,-1968,13853,51994,2981.50,45,TakeOff,1,0,0,0,0,0,0,1764512934556,4306,4340,4323,4320,4336,4329,18,,,,,,,0,0,0,-7.00,8.00,973.00,0.00,3.00,6.00,11,9.00,5.10,1.17,0.00,1.00,-5.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959735,-67.786913,0.90,0.00,0.41,0.13,0.90,0.90,0.81,0.13,406,2025-11-30 14:28:54.661,2025-11-30 11:28:54.661,18,0,0,51.994,-22.959735,-67.786914,0.00,0.10,-0.40,0.90,0.60,97.30,0,1,0,99,89,-1968,13853,51994,2981.50,45,TakeOff,1,0,0,0,0,0,0,1764512934660,4306,4340,4323,4320,4336,4329,18,,,,,,,0,0,0,-9.00,6.00,973.00,0.00,3.00,6.00,11,9.00,4.12,1.26,0.00,1.00,-4.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959735,-67.786912,0.90,0.00,0.30,0.13,0.90,0.90,0.81,0.13,506,2025-11-30 14:28:54.761,2025-11-30 11:28:54.761,18,0,0,51.994,-22.959735,-67.786914,0.00,0.00,-0.30,1.20,0.20,97.30,0,1,0,99,89,-1968,13853,51994,2981.50,45,TakeOff,1,0,0,0,0,0,0,1764512934760,4306,4340,4323,4320,4336,4329,18,,,,,,,0,0,0,-12.00,2.00,973.00,0.00,2.00,5.00,11,9.00,3.00,1.33,0.00,0.00,-3.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959735,-67.786912,0.90,0.00,0.30,0.14,0.90,0.90,0.81,0.14,603,2025-11-30 14:28:54.858,2025-11-30 11:28:54.858,18,0,0,51.994,-22.959735,-67.786914,0.00,0.00,-0.30,1.50,-0.30,97.30,0,1,0,99,89,-1968,13853,51994,2981.50,45,TakeOff,1,0,0,0,0,0,0,1764512934857,4306,4340,4323,4320,4336,4329,18,,,,,,,0,0,0,-15.00,-3.00,973.00,0.00,2.00,5.00,11,9.00,3.00,1.40,0.00,0.00,-3.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959735,-67.786912,1.00,0.00,0.20,0.15,1.00,1.00,0.81,0.15,706,2025-11-30 14:28:54.961,2025-11-30 11:28:54.961,18,0,0,51.994,-22.959735,-67.786914,0.00,0.00,-0.20,1.70,-0.80,97.30,0,1,0,99,89,-1968,13853,51994,2981.50,45,TakeOff,1,0,0,0,0,0,0,1764512934960,4306,4340,4323,4320,4336,4329,18,,,,,,,0,0,0,-17.00,-8.00,973.00,0.00,3.00,6.00,11,10.00,2.00,1.46,0.00,0.00,-2.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959735,-67.786912,1.00,0.00,0.20,0.15,1.00,1.00,0.81,0.15,818,2025-11-30 14:28:55.072,2025-11-30 11:28:55.073,18,0,0,51.994,-22.959735,-67.786914,0.00,0.00,-0.20,1.80,-1.10,97.30,0,1,0,99,89,-1968,13853,51994,2981.50,45,TakeOff,1,0,0,0,0,0,0,1764512935072,4306,4340,4323,4320,4336,4329,18,,,,,,,0,0,0,-18.00,-11.00,973.00,0.00,3.00,6.00,11,10.00,2.00,1.51,0.00,0.00,-2.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959735,-67.786912,1.00,0.00,0.20,0.15,1.00,1.00,0.81,0.15,908,2025-11-30 14:28:55.163,2025-11-30 11:28:55.163,18,0,0,51.994,-22.959735,-67.786914,0.00,0.00,-0.20,1.80,-1.10,97.30,0,1,0,99,89,-1968,13853,51994,2981.50,45,GPS,1,0,0,0,0,0,0,1764512935162,4306,4340,4323,4320,4336,4329,18,,,,,,,0,0,0,-18.00,-11.00,973.00,0.00,2.00,6.00,6,10.00,2.00,1.54,0.00,0.00,-2.00,0,,,100,100,20,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
