latitude,longitude,altitude(m),ultrasonicHeight(m),speed(mps),distance(m),max_altitude(m),max_ascent(m),max_speed(mps),max_distance(m),time(millisecond),datetime(utc),datetime(local),satellites,pressure(Pa),temperature(F),voltage(v),home_latitude,home_longitude,velocityX(mps),velocityY(mps),velocityZ(mps),pitch(deg),roll(deg),yaw(deg),powerlevel,isflying,istakingphoto,remainPowerPercent,remainLifePercent,currentCurrent,currentElectricity,currentVoltage,batteryTemperature,dischargeCount,flightmode,isMotorsOn,isTakingVideo,Rc_elevator,Rc_aileron,Rc_throttle,Rc_rudder,Rc_gyro,timestamp,Battery_Cell1,Battery_Cell2,Battery_Cell3,Battery_Cell4,Battery_Cell5,Battery_Cell6,Dronetype,AppVersion,Planename,FlyControllerSerialNumber,RemoteSerialNumber,BatterySerialNumber,CENTER_BATTERY.productDate,CENTER_BATTERY.serialNo,CENTER_BATTERY.fullCapacity,CENTER_BATTERY.productDateRaw,pitchRaw,rollRaw,yawRaw,gimbalPitchRaw,gimbalRollRaw,gimbalYawRaw,flyState,altitudeRaw,speedRaw,distanceRaw,velocityXRaw,velocityYRaw,velocityZRaw,data_reuse,App_Tip,App_Warning,downlinkSignalQuality,uplinkSignalQuality,transmissionChannel,rcModeSwitch,rcHome,rcPause,rcTransform,rcJoystickMode,appMode,FlyControllerSerialNumber_legacy,RemoteSerialNumber_legacy,BatterySerialNumber_legacy,Battery2SerialNumber,frontAvoidDist,backAvoidDist,rightAvoidDist,leftAvoidDist,upAvoidDist,downAvoidDist,isBrakingToAvoid
-22.959743,-67.786896,0.70,0.00,0.73,0.30,0.70,0.70,0.73,0.30,3,2025-12-01 16:51:27.656,2025-12-01 13:51:27.657,15,0,0,51.961,-22.959743,-67.786899,0.10,0.20,-0.70,1.20,1.10,105.00,0,1,0,98,96,-1899,15858,51961,2951.50,18,TakeOff,1,0,0,0,0,0,0,1764607887656,4323,4328,4328,4330,4331,4327,18,Litchi_iOS_2.15.7,EIK Matrice 1,0670131556,03LLCA05XT,,,0,16074,0,-12.00,11.00,1050.00,0.00,2.00,4.00,11,7.00,7.35,2.98,1.00,2.00,-7.00,0,,,100,100,17,2,0,0,1,1,0,(null),(null),(null),(null),0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959742,-67.786896,0.70,0.00,0.73,0.33,0.70,0.70,0.73,0.33,115,2025-12-01 16:51:27.769,2025-12-01 13:51:27.769,17,0,0,51.961,-22.959743,-67.786899,0.10,0.20,-0.70,1.20,1.40,105.00,0,1,0,98,96,-1899,15858,51961,2951.50,18,TakeOff,1,0,0,0,0,0,0,1764607887768,4323,4328,4328,4330,4331,4327,18,,,,,,,0,0,0,-12.00,14.00,1050.00,0.00,3.00,4.00,11,7.00,7.35,3.33,1.00,2.00,-7.00,0,,,100,100,17,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959742,-67.786895,0.80,0.00,0.64,0.36,0.80,0.80,0.73,0.36,194,2025-12-01 16:51:27.848,2025-12-01 13:51:27.848,17,0,0,51.961,-22.959743,-67.786899,0.10,0.20,-0.60,1.40,1.40,105.00,0,1,0,98,96,-1899,15858,51961,2951.50,18,TakeOff,1,0,0,0,0,0,0,1764607887847,4323,4328,4328,4330,4331,4327,18,,,,,,,0,0,0,-14.00,14.00,1050.00,1.00,2.00,4.00,11,8.00,6.40,3.64,1.00,2.00,-6.00,0,,,100,100,17,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959742,-67.786895,0.90,0.00,0.55,0.39,0.90,0.90,0.73,0.39,314,2025-12-01 16:51:27.968,2025-12-01 13:51:27.968,17,0,0,51.961,-22.959743,-67.786899,0.10,0.20,-0.50,1.30,1.00,105.10,0,1,0,98,96,-1899,15858,51961,2951.50,18,TakeOff,1,0,0,0,0,0,0,1764607887967,4323,4328,4328,4330,4331,4327,18,,,,,,,0,0,0,-13.00,10.00,1051.00,0.00,3.00,4.00,11,9.00,5.48,3.91,1.00,2.00,-5.00,0,,,100,100,17,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959742,-67.786895,0.90,0.00,0.52,0.42,0.90,0.90,0.73,0.42,395,2025-12-01 16:51:28.048,2025-12-01 13:51:28.048,17,0,0,51.961,-22.959743,-67.786899,0.10,0.10,-0.50,1.10,1.00,105.20,0,1,0,98,96,-1899,15858,51961,2951.50,18,TakeOff,1,0,0,0,0,0,0,1764607888048,4323,4328,4328,4330,4331,4327,18,,,,,,,0,0,0,-11.00,10.00,1052.00,2.00,2.00,3.00,11,9.00,5.20,4.16,1.00,1.00,-5.00,0,,,100,100,17,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959742,-67.786895,0.90,0.00,0.42,0.44,0.90,0.90,0.73,0.44,505,2025-12-01 16:51:28.159,2025-12-01 13:51:28.159,16,0,0,51.961,-22.959743,-67.786899,0.10,0.10,-0.40,1.10,1.10,105.30,0,1,0,98,96,-1899,15858,51961,2951.50,18,TakeOff,1,0,0,0,0,0,0,1764607888158,4323,4328,4328,4330,4331,4327,18,,,,,,,0,0,0,-11.00,11.00,1053.00,1.00,3.00,2.00,11,9.00,4.24,4.37,1.00,1.00,-4.00,0,,,100,100,17,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959742,-67.786895,1.00,0.00,0.33,0.46,1.00,1.00,0.73,0.46,614,2025-12-01 16:51:28.267,2025-12-01 13:51:28.268,15,0,0,51.961,-22.959743,-67.786899,0.10,0.10,-0.30,1.30,1.30,105.40,0,1,0,98,96,-1899,15858,51961,2951.50,18,TakeOff,1,0,0,0,0,0,0,1764607888267,4323,4328,4328,4330,4331,4327,18,,,,,,,0,0,0,-13.00,13.00,1054.00,0.00,3.00,1.00,11,10.00,3.32,4.58,1.00,1.00,-3.00,0,,,100,100,17,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959741,-67.786894,1.00,0.00,0.33,0.48,1.00,1.00,0.73,0.48,698,2025-12-01 16:51:28.351,2025-12-01 13:51:28.351,15,0,0,51.961,-22.959743,-67.786899,0.10,0.10,-0.30,1.30,1.50,105.40,0,1,0,98,96,-1899,15858,51961,2951.50,18,TakeOff,1,0,0,0,0,0,0,1764607888351,4323,4328,4328,4330,4331,4327,18,,,,,,,0,0,0,-13.00,15.00,1054.00,1.00,2.00,0.00,11,10.00,3.32,4.76,1.00,1.00,-3.00,0,,,100,100,17,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959741,-67.786894,1.00,0.00,0.24,0.49,1.00,1.00,0.73,0.49,806,2025-12-01 16:51:28.459,2025-12-01 13:51:28.460,15,0,0,51.961,-22.959743,-67.786899,0.10,0.10,-0.20,1.10,1.70,105.30,0,1,0,98,96,-1899,15858,51961,2951.50,18,TakeOff,1,0,0,0,0,0,0,1764607888459,4323,4328,4328,4330,4331,4327,18,,,,,,,0,0,0,-11.00,17.00,1053.00,0.00,3.00,1.00,11,10.00,2.45,4.93,1.00,1.00,-2.00,0,,,100,100,17,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
-22.959741,-67.786894,1.00,0.00,0.24,0.50,1.00,1.00,0.73,0.50,913,2025-12-01 16:51:28.566,2025-12-01 13:51:28.566,16,0,0,51.961,-22.959743,-67.786899,0.10,0.10,-0.20,0.90,2.20,105.20,0,1,0,98,96,-1899,15858,51961,2951.50,18,WP,1,0,0,0,0,0,0,1764607888566,4323,4328,4328,4330,4331,4327,18,,,,,,,0,0,0,-9.00,22.00,1052.00,1.00,3.00,1.00,14,10.00,2.45,4.98,1.00,1.00,-2.00,0,,,100,100,17,2,0,0,1,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0
